reader,prompt_version,tag,label,sheet,id,filename,img_sha16,photo_type,item_on_scale,display_text,has_decimal,display_legible,display_unit_shown,package_text,package_qty,package_unit,notes
sonnet_b1,v1.0,calib_v1,0010,sheet_003.jpg,2051,1776912496006.jpg,ca16f3e55504b251,item_no_scale,,,,not_visible,none_shown,Net Weight: 48g / Khoi luong tinh: 48 g,48.0,g,"Cal Cheese wafer package held, no scale"
sonnet_b1,v1.0,calib_v1,0011,sheet_003.jpg,9654,1773968836824.jpg,00f267354b9feed0,item_no_scale,,,,not_visible,none_shown,,,,small Tanduay Rhum bottle on wooden table; printed volume not legible
sonnet_b1,v1.0,calib_v1,0012,sheet_003.jpg,6405,1774407522026.jpg,ebc57cdbb1572cc0,item_no_scale,,,,not_visible,none_shown,,,,"Sweet Corn snack package held, front side; net weight text not in frame"
sonnet_b1,v1.0,calib_v1,0013,sheet_004.jpg,6463,1774054625168.jpg,1512f7e7ddedacec,item_no_scale,,,,not_visible,none_shown,,,,Lava Cake Quezo con Ube package; net weight text not visible in frame
sonnet_b1,v1.0,calib_v1,0014,sheet_004.jpg,8882,1778288077794.jpg,03c92bbb0e70aa48,scale_with_item,True,0.400,True,clear,none_shown,,,,"American Bread package on scale, label mirrored/upside-down"
sonnet_b1,v1.0,calib_v1,0015,sheet_004.jpg,11421,1779243080681.jpg,1b55ba64a5672eb0,item_no_scale,,,,not_visible,none_shown,500 mL,500.0,mL,"Nature's Spring drinking water bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0016,sheet_004.jpg,2532,1776737899434.jpg,1e1e842f2d8c53ba,scale_with_item,True,0.895,True,clear,none_shown,,,,cabbage on scale
sonnet_b1,v1.0,calib_v1,0017,sheet_005.jpg,6498,1774321355224.jpg,7c4f4f3a0f0b4e74,scale_with_item,True,0.540,True,clear,none_shown,,,,2in1 Family DUO ice cream tub on scale
sonnet_b1,v1.0,calib_v1,0018,sheet_005.jpg,380,1777345381826.jpg,ed76832caadb1339,item_no_scale,,,,not_visible,none_shown,NET WT. 3.0 oz (85g),85.0,g,Piattos Cheese chips bag held; thumb partially covers the oz text
sonnet_b1,v1.0,calib_v1,0019,sheet_005.jpg,10511,1777864638308.jpg,6727e50f661ba02d,scale_with_item,True,0.455,True,clear,none_shown,,,,halo-halo drink glass on scale
sonnet_b1,v1.0,calib_v1,0020,sheet_005.jpg,3887,1775787569138.jpg,426d21c995c30b5b,scale_with_item,True,0.045,True,clear,none_shown,,,,carrot on scale
sonnet_b1,v1.0,calib_v1,0021,sheet_006.jpg,763,1777598645411.jpg,00ec0de178577ad5,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"Tanduay Rhum Dark bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0022,sheet_006.jpg,10610,1777336641605.jpg,75a0997afa770476,item_no_scale,,,,not_visible,none_shown,,,,"Lucky 7 Carne Norte can placed against wall, no scale; net weight not visible on this face"
sonnet_b1,v1.0,calib_v1,0023,sheet_006.jpg,6202,1773810007262.jpg,f2bd5243b0ccc203,scale_with_item,True,0.095,True,clear,none_shown,,,,small dough/bun on scale
sonnet_b1,v1.0,calib_v1,0024,sheet_006.jpg,9653,1773895333758.jpg,61c968d0c44200fd,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"Tanduay Rhum Dark bottle on store shelf, no scale"
sonnet_b1,v1.0,calib_v1,0025,sheet_007.jpg,3479,1776910783435.jpg,8b5fbfafae46666a,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"Tanduay Rhum Dark bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0026,sheet_007.jpg,6476,1774051090174.jpg,7a38acc10d1a1265,scale_with_item,True,0.065,True,clear,none_shown,,,,small whole fish on scale
sonnet_b1,v1.0,calib_v1,0027,sheet_007.jpg,3696,1775613983708.jpg,8d8415198c10125b,item_no_scale,,,,not_visible,none_shown,,,,Chocolate Crispy ice cream bar package; net weight text not visible in frame
sonnet_b1,v1.0,calib_v1,0028,sheet_007.jpg,864,1778056525267.jpg,6c562816ecae06ce,scale_with_item,True,0.050,True,clear,none_shown,,,,sausage-like item on scale
sonnet_b1,v1.0,calib_v1,0029,sheet_008.jpg,8837,1778290693824.jpg,d07f9896b7ab95b4,item_no_scale,,,,not_visible,none_shown,Net Weight 85ml,85.0,mL,"Sweet Corn snack package, back side showing exp/batch info; unit printed as ml"
sonnet_b1,v1.0,calib_v1,0030,sheet_008.jpg,9068,1775610644371.jpg,b854fb57f3771157,scale_with_item,True,,,ambiguous,none_shown,,,,"drink cup on scale; strong glare across display obscures leading digit(s), remaining digits not confidently readable"
sonnet_b1,v1.0,calib_v1,0031,sheet_008.jpg,5443,1774578054508.jpg,ae85099777867686,scale_with_item,True,1.175,True,clear,none_shown,,,,wrapped bag of dough/meat on scale
sonnet_b1,v1.0,calib_v1,0032,sheet_008.jpg,9479,1773794488084.jpg,cbcfba3ce2d2f0a6,scale_with_item,True,0.545,True,clear,none_shown,,,,"one fish lying on scale platter; a second fish visible above frame, not on the scale"
sonnet_b1,v1.0,calib_v1,0033,sheet_009.jpg,377,1777349119131.jpg,4a8e7d17b57ee7dd,item_no_scale,,,,not_visible,none_shown,NET WT. 3.17 oz (90g),90.0,g,"Chicharon ni Mang Juan package held, no scale"
sonnet_b1,v1.0,calib_v1,0034,sheet_009.jpg,7662,1774485508198.jpg,c8d8f60c58930fe6,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"Tanduay Rhum Dark bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0035,sheet_009.jpg,7669,1774490339878.jpg,56ac46bb1e82a566,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,"Tanduay Rhum Light bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0036,sheet_009.jpg,8503,1775699544558.jpg,7689d89537eabc76,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,"Tanduay Rhum Dark bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0037,sheet_010.jpg,9995,1773730865630.jpg,fd2ffb81395db02e,scale_with_item,True,0.760,True,probable,none_shown,355 mL,355.0,mL,"Mountain Dew bottle on scale; display is dim/unlit-looking, digits read with moderate confidence"
sonnet_b1,v1.0,calib_v1,0038,sheet_010.jpg,8657,1773884341657.jpg,9d36fd36013be06c,item_no_scale,,,,not_visible,none_shown,,,,"Tanduay Rhum Dark bottle placed in crate, no scale; printed volume not legible"
sonnet_b1,v1.0,calib_v1,0039,sheet_010.jpg,9509,1773728678859.jpg,ff5cff69e1d7e68a,scale_with_item,True,0.470,True,clear,none_shown,,,,bread bag on scale; nutrition facts panel visible but net weight line not legible
sonnet_b1,v1.0,calib_v1,0040,sheet_010.jpg,5918,1774492836874.jpg,13f6194b25e17931,scale_with_item,True,1.300,True,clear,none_shown,,,,halo-halo cup on scale
sonnet_b1,v1.0,calib_v1,0041,sheet_011.jpg,9471,1773969164870.jpg,daa0ef19199df385,scale_with_item,True,0.030,True,clear,none_shown,,,,Skyflakes crackers pack on scale
sonnet_b1,v1.0,calib_v1,0042,sheet_011.jpg,10706,1777607182345.jpg,5341133e353dfe9d,scale_with_item,True,0.810,True,clear,none_shown,,,,mason jar drink on scale
sonnet_b1,v1.0,calib_v1,0043,sheet_011.jpg,10707,1777606851141.jpg,4704b2eae7332e73,scale_with_item,True,0.750,True,clear,none_shown,,,,iced drink cup on scale
sonnet_b1,v1.0,calib_v1,0044,sheet_011.jpg,5817,1774408400798.jpg,0949cd24860d7985,item_no_scale,,,,not_visible,none_shown,Net Wt. 640 g,640.0,g,"Angelina Super Loaf bread bag in freezer case, no scale"
sonnet_b1,v1.0,calib_v1,0045,sheet_012.jpg,6725,1778212767551.jpg,c2dbde443c40fa5e,item_no_scale,,,,not_visible,none_shown,,,,"Tanduay Rhum Light bottle on wood table, no scale; printed volume not legible"
sonnet_b1,v1.0,calib_v1,0046,sheet_012.jpg,11054,1777266085340.jpg,d3cdc2d676ff2018,scale_with_item,True,0.670,True,probable,none_shown,,,,smoothie drink cup on scale; display scratched/dirty
sonnet_b1,v1.0,calib_v1,0047,sheet_012.jpg,4490,1776212909720.jpg,13d039db4b104fe3,item_no_scale,,,,not_visible,none_shown,250 ml,250.0,mL,"Tanduay Rhum Dark bottle on wood table, no scale"
sonnet_b1,v1.0,calib_v1,0048,sheet_012.jpg,4843,1775879036042.jpg,137f3396fbf9b447,scale_with_item,True,0.485,True,clear,none_shown,,,,shaved ice dessert cup on scale
sonnet_b1,v1.0,calib_v1,0049,sheet_013.jpg,370,1777353538719.jpg,4b9cc87761f4a51d,item_no_scale,,,,not_visible,none_shown,NET WT. 30g,30.0,g,"snack package back showing nutrition facts, held, no scale"
sonnet_b1,v1.0,calib_v1,0050,sheet_013.jpg,8229,1773971621224.jpg,1658bf25e532324e,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,"Tanduay Rhum Light bottle on counter, no scale"
sonnet_b1,v1.0,calib_v1,0051,sheet_013.jpg,885,1777514476584.jpg,07d44dff45ac6e90,item_no_scale,,,,not_visible,none_shown,700 mL,700.0,mL,"Vino Kulafu bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0052,sheet_013.jpg,2460,1777082700414.jpg,9b163967a971e1d8,scale_with_item,True,0.215,True,clear,none_shown,,,,carrot on scale
sonnet_b1,v1.0,calib_v1,0053,sheet_014.jpg,11246,1777343511311.jpg,c0f2f2b1b55e1050,scale_with_item,True,0.045,True,clear,none_shown,,,,sausage on scale
sonnet_b1,v1.0,calib_v1,0054,sheet_014.jpg,2715,1776221310281.jpg,1c0ce90093d0029b,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,"Tanduay Rhum Dark bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0055,sheet_014.jpg,10000,1773730426188.jpg,a934383448af4a4b,scale_with_item,True,0.450,True,clear,none_shown,,,,paper cup with green liquid on scale
sonnet_b1,v1.0,calib_v1,0056,sheet_014.jpg,11167,1776826496720.jpg,32b737515061b436,item_no_scale,,,,not_visible,none_shown,60mL,60.0,mL,"Selecta Boom Boom Pinipig Chocolate package, image upside down/mirrored, no scale"
sonnet_b1,v1.0,calib_v1,0057,sheet_015.jpg,5744,1774576416960.jpg,cd9dd5a209722558,item_no_scale,,,,not_visible,none_shown,NET WT. 250g,250.0,g,"Sunny Hotdog package, no scale"
sonnet_b1,v1.0,calib_v1,0058,sheet_015.jpg,882,1777433680119.jpg,923c00d32a7e0451,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,"Tanduay Rhum Dark bottle held near candy bowl, no scale"
sonnet_b1,v1.0,calib_v1,0059,sheet_015.jpg,5029,1775787703757.jpg,5d484e3fb5eaca54,item_no_scale,,,,not_visible,none_shown,Net Content: 70 mL,70.0,mL,"Cream Cooler strawberry milky ice pop package on floor, no scale"
sonnet_b1,v1.0,calib_v1,0060,sheet_015.jpg,9710,1773882134028.jpg,d7aa0b846cd7092c,scale_with_item,True,0.235,True,clear,none_shown,,,,small yellow-spotted fruit/egg-shaped item on scale
sonnet_b1,v1.0,calib_v1,0061,sheet_016.jpg,1186,1778118893591.jpg,8b1e81c3c66b7af5,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,"Tanduay Rhum Dark bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0062,sheet_016.jpg,1195,1778120008596.jpg,7f624240c27dd0bc,item_no_scale,,,,not_visible,none_shown,1 Liter,1.0,L,"Tanduay Rhum Light bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0063,sheet_016.jpg,4936,1775611968774.jpg,af75e31650ca6fa4,item_no_scale,,,,not_visible,none_shown,,,,"Aice Mochi Vanilla package on table, no scale; net weight not visible on this side"
sonnet_b1,v1.0,calib_v1,0064,sheet_016.jpg,5305,1778545120418.jpg,efeda89a6bccaf6f,item_no_scale,,,,not_visible,none_shown,Net Wt.: 250g,250.0,g,"Hotdog Jumbo package on counter, no scale"
sonnet_b1,v1.0,calib_v1,0065,sheet_017.jpg,2583,1776667143474.jpg,e1c214c6be635193,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"Tanduay Rhum Dark bottle held, no scale"
sonnet_b1,v1.0,calib_v1,0066,sheet_017.jpg,8474,1775701177913.jpg,68301c17fbcbab6c,scale_with_item,True,0.470,True,clear,none_shown,,,,pink drink cup on scale
sonnet_b1,v1.0,calib_v1,0067,sheet_017.jpg,10165,1774497685599.jpg,199635d431be5aad,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"Tanduay Rhum Dark bottle on counter, no scale"
sonnet_b1,v1.0,calib_v1,0068,sheet_017.jpg,10714,1777604338634.jpg,529aa39ad3631a79,item_no_scale,,,,not_visible,none_shown,,,,"Selecta Chocky ice cream package in freezer, image upside down, no scale"
sonnet_b1,v1.0,calib_v1,0069,sheet_018.jpg,10965,1776822393755.jpg,66c25c4a3cc4191a,scale_with_item,True,0.595,True,clear,none_shown,,,,milkshake drink cup on scale
sonnet_b1,v1.0,calib_v1,0070,sheet_018.jpg,9799,1773969859472.jpg,9de315d320b8c936,scale_with_item,True,0.025,True,clear,none_shown,,,,Moby Crunchy Chocolate snack package on scale
sonnet_b1,v1.0,calib_v1,0071,sheet_018.jpg,10047,1773721978047.jpg,aec17f52c575f35d,scale_with_item,True,0.485,True,clear,none_shown,,,,2in1 ice cream tub on scale
sonnet_b1,v1.0,calib_v1,0072,sheet_018.jpg,9510,1773728699938.jpg,f6e6648f4bb67fc0,scale_with_item,True,0.670,True,clear,none_shown,Net Wt. 640 g,640.0,g,"Angelina Super Loaf bread bag on scale, image upside down"
sonnet_b1,v1.0,calib_v1,0073,sheet_019.jpg,4996,1775703652194.jpg,c6b730964cc242b1,scale_with_item,True,0.130,True,clear,none_shown,,,,carrot on scale
sonnet_b1,v1.0,calib_v1,0074,sheet_019.jpg,7226,1778722214887.jpg,d84a70cf1d891bbb,scale_with_item,True,2.095,True,clear,none_shown,,,,chicken innards/offal on scale
sonnet_b1,v1.0,calib_v1,0075,sheet_019.jpg,2050,1776910664430.jpg,1e2b2feb5fa02033,item_no_scale,,,,not_visible,none_shown,Each 25g serving contains... Calories 130,25.0,g,"Extreme choco biscuit package held, no scale; 25g is a serving size, not total package weight"
sonnet_b1,v1.0,calib_v1,0076,sheet_019.jpg,924,1777427847332.jpg,04d9d0238d5ebd4a,scale_with_item,True,0.065,True,clear,none_shown,,,,red stick-shaped item on scale
sonnet_b2,v1.0,calib_v1,0077,sheet_020.jpg,9999,1773730396940.jpg,c5cf93c7786f7c7f,scale_with_item,True,0.300,True,clear,none_shown,,,,cup of green liquid on scale
sonnet_b2,v1.0,calib_v1,0078,sheet_020.jpg,9349,1774058611117.jpg,19df2e18d2699f69,item_no_scale,,,,not_visible,none_shown,Net Wt. 1.06 oz (30g),30.0,g,"Presto Creams Choco Peanut Butter, held; dual unit label, qty parsed from grams"
sonnet_b2,v1.0,calib_v1,0079,sheet_020.jpg,11108,1777508424730.jpg,60d45d5e9365e3e7,item_no_scale,,,,not_visible,none_shown,,,,Selecta Rainbow Pop and other snacks in a bin; no legible weight/volume value in frame
sonnet_b2,v1.0,calib_v1,0080,sheet_020.jpg,4196,1775875357769.jpg,9172631401d751e7,scale_with_item,True,0.560,True,clear,none_shown,,,,bowl of halo-halo on scale
sonnet_b2,v1.0,calib_v1,0081,sheet_021.jpg,769,1777601249544.jpg,8be1ffb8165ab983,item_no_scale,,,,not_visible,none_shown,,,,six Tanduay Rhum Dark bottles on a shelf; volume text on labels not legible at this distance
sonnet_b2,v1.0,calib_v1,0082,sheet_021.jpg,2266,1776391488326.jpg,a30ca75332d75496,item_no_scale,,,,not_visible,none_shown,190 mL,190.0,mL,Sprite bottle held
sonnet_b2,v1.0,calib_v1,0083,sheet_021.jpg,5353,1774580053977.jpg,14ecf13043bd8cff,label_closeup,,,,not_visible,none_shown,,,,"Rebisco Crackers package; shows calorie callout (150) and expiration date, no net weight legible"
sonnet_b2,v1.0,calib_v1,0084,sheet_021.jpg,2922,1776651901494.jpg,4d3cc65448657e12,item_no_scale,,,,not_visible,none_shown,250mL,250.0,mL,Nestle Fresh Milk carton held
sonnet_b2,v1.0,calib_v1,0085,sheet_022.jpg,9994,1773731054952.jpg,c6af7dafae9c6eee,scale_with_item,True,,,ambiguous,indeterminate,355 mL,355.0,mL,"Coca-Cola glass bottle on scale; glare/reflection on display, appears to read approximately 0.7xx but digits not certain"
sonnet_b2,v1.0,calib_v1,0086,sheet_022.jpg,71,1778207894293.jpg,d233ee43a0982ce4,scale_with_item,True,,,not_visible,none_shown,,,,"cabbage on scale; display shows dim all-segment/blank pattern, not an active reading"
sonnet_b2,v1.0,calib_v1,0087,sheet_022.jpg,9817,1773913217221.jpg,21c629d5f91c3257,scale_with_item,True,0.575,True,clear,none_shown,,,,fish on orange plate on scale
sonnet_b2,v1.0,calib_v1,0088,sheet_022.jpg,9424,1773724826947.jpg,6ace8f56018f8b96,scale_with_item,True,0.060,True,clear,none_shown,,,,bagged item on scale
sonnet_b2,v1.0,calib_v1,0089,sheet_023.jpg,4311,1776219058341.jpg,e07ce08b1c5474c9,scale_with_item,True,0.375,True,clear,none_shown,,,,cup of juice on scale
sonnet_b2,v1.0,calib_v1,0090,sheet_023.jpg,4234,1779166361997.jpg,7051226c849a9a19,item_no_scale,,,,not_visible,none_shown,,,,crate of San Miguel Pale Pilsen bottles; no visible net volume text in frame
sonnet_b2,v1.0,calib_v1,0091,sheet_023.jpg,9045,1775521072842.jpg,f0773ee7acb8240a,scale_with_item,True,,,ambiguous,indeterminate,,,,"carrot on scale, odd top-down angle; glare/angle obscures digits, resembles 0140 but decimal placement uncertain"
sonnet_b2,v1.0,calib_v1,0092,sheet_023.jpg,10269,1774669586277.jpg,b2ffa0df187d5e35,scale_with_item,True,0.045,True,clear,none_shown,,,,fried chicken piece on plastic bag on scale
sonnet_b2,v1.0,calib_v1,0093,sheet_024.jpg,7843,1778834502177.jpg,cd8ae522403d8aa8,scale_with_item,True,0.440,True,clear,none_shown,,,,green drink cup on scale (green LCD display)
sonnet_b2,v1.0,calib_v1,0094,sheet_024.jpg,10964,1776828515542.jpg,6c090770487070d1,scale_with_item,True,0.600,True,clear,none_shown,,,,iced tea cup on scale
sonnet_b2,v1.0,calib_v1,0095,sheet_024.jpg,8405,1775703101721.jpg,c9f3985339b64dcf,item_no_scale,,,,not_visible,none_shown,NET WT. 1.20 KG,1.2,kg,"Bossing Cheesedogs Kingsize, 17 pieces"
sonnet_b2,v1.0,calib_v1,0096,sheet_024.jpg,8515,1775706189553.jpg,d99d5728885c0b46,item_no_scale,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,Angelina Medium Loaf bread bag held
sonnet_b2,v1.0,calib_v1,0097,sheet_025.jpg,375,1777264173054.jpg,dc500698fd8ee938,item_no_scale,,,,not_visible,none_shown,Net Weight: 295.2g (12 x 24.6g),295.2,g,Oreo Original package held
sonnet_b2,v1.0,calib_v1,0098,sheet_025.jpg,2709,1776222301469.jpg,ef3f051ff97584d7,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,Tanduay Rhum Dark bottle held
sonnet_b2,v1.0,calib_v1,0099,sheet_025.jpg,5730,1774578273239.jpg,d34bf66dc2d4a2fa,item_no_scale,,,,not_visible,none_shown,,,,Tanduay Rhum Light bottle; volume text not visible in this crop
sonnet_b2,v1.0,calib_v1,0100,sheet_025.jpg,8364,1775702946856.jpg,ccfcb4c3407bc580,item_no_scale,,,,not_visible,none_shown,1.25 L,1.25,L,Selecta Birthday 3-in-1 ice cream tub
sonnet_b2,v1.0,calib_v1,0101,sheet_026.jpg,9790,1773880892030.jpg,79659566ef7d4a2b,scale_with_item,True,0.025,True,clear,none_shown,,,,SkyFlakes crackers pack on scale; net weight text not visible on package in this crop
sonnet_b2,v1.0,calib_v1,0102,sheet_026.jpg,9461,1773796774872.jpg,1e161f721c2b6170,scale_with_item,True,0.040,True,clear,none_shown,,,,Fudgee Barr Macapuno on scale; net weight text not visible on package in this crop
sonnet_b2,v1.0,calib_v1,0103,sheet_026.jpg,1787,1776737620980.jpg,ca03e1591fa3e424,item_no_scale,,,,not_visible,none_shown,Net Wt. 640 g,640.0,g,"Angelina Super Loaf bags on shelf, text repeated on multiple packages"
sonnet_b2,v1.0,calib_v1,0104,sheet_026.jpg,8120,1776039897386.jpg,67e53a3c0daf85e0,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,Tanduay Rhum Dark bottle held
sonnet_b2,v1.0,calib_v1,0105,sheet_027.jpg,5232,1776038087348.jpg,e53a4803b5b18560,scale_with_item,True,,,ambiguous,indeterminate,,,,"fish on scale; significant glare across display, appears to read approximately 0.070 but not certain"
sonnet_b2,v1.0,calib_v1,0106,sheet_027.jpg,8808,1775711210556.jpg,d1b2a5081625428c,item_no_scale,,,,not_visible,none_shown,,,,Chicharron ni Mang Juan and other snack bags on a shelf; small print net weight not confidently legible
sonnet_b2,v1.0,calib_v1,0107,sheet_027.jpg,5375,1774576272386.jpg,f55701e1037c8210,scale_with_item,True,,,not_visible,none_shown,Net Weight 800 ml,800.0,mL,"Aice Sorbetes 2in1 tub on scale; weight digits not visible in this crop, only keypad shown"
sonnet_b2,v1.0,calib_v1,0108,sheet_027.jpg,7824,1773890407581.jpg,ecb87f1f90afb436,scale_with_item,True,,,not_visible,none_shown,,,,"carrot on scale; display shows dim indistinct segments, reading not visible"
sonnet_b2,v1.0,calib_v1,0109,sheet_028.jpg,2535,1776665292134.jpg,eda17d772108f2e8,scale_with_item,True,,,ambiguous,indeterminate,,,,"wrapped food item on scale amid onions; reflections on display obscure digits, appears to be in 0.2x range"
sonnet_b2,v1.0,calib_v1,0110,sheet_028.jpg,2712,1776310607687.jpg,134c461f1f3b1a0c,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,Tanduay Rhum Dark bottle held
sonnet_b2,v1.0,calib_v1,0111,sheet_028.jpg,7487,1774070796560.jpg,aff3793f70c8b9d4,item_no_scale,,,,not_visible,none_shown,100ml,100.0,mL,Aice Sorbetes Ube Time cup held
sonnet_b2,v1.0,calib_v1,0112,sheet_028.jpg,4881,1776045945900.jpg,604b7ddcdad5084c,item_no_scale,,,,not_visible,none_shown,10 LITERS,10.0,L,water jug/bottle
sonnet_b2,v1.0,calib_v1,0113,sheet_029.jpg,8435,1775696058786.jpg,77add66455360f6f,scale_with_item,True,0.520,True,clear,none_shown,,,,sweet potato (kamote) on scale amid produce
sonnet_b2,v1.0,calib_v1,0114,sheet_029.jpg,601,1777598389404.jpg,d77f6757bdebc0e0,scale_with_item,True,,,ambiguous,indeterminate,,,,"leafy herb bundle on scale; glare partially obscures digits, appears to read approximately 0.1xx"
sonnet_b2,v1.0,calib_v1,0115,sheet_029.jpg,4312,1776219074931.jpg,5168b094b879af75,scale_with_item,True,0.440,True,clear,none_shown,,,,orange drink cup on scale
sonnet_b2,v1.0,calib_v1,0116,sheet_029.jpg,11053,1777266059884.jpg,128e953b5303e933,scale_with_item,True,0.490,True,probable,none_shown,,,,yellow smoothie drink cup on scale; some glare but digits distinguishable
sonnet_b2,v1.0,calib_v1,0117,sheet_030.jpg,8354,1775702195248.jpg,9668a8a1acf848d9,item_no_scale,,,,not_visible,none_shown,,,,Yakult bottle held; net content text on label too small to confidently read in this photo
sonnet_b2,v1.0,calib_v1,0118,sheet_030.jpg,1184,1778034821033.jpg,76490bfda1928fc1,item_no_scale,,,,not_visible,none_shown,1 Liter,1.0,L,Emperador Light brandy bottle held
sonnet_b2,v1.0,calib_v1,0119,sheet_030.jpg,7639,1774487698787.jpg,21b3fd51530ed45f,scale_with_item,True,0.240,True,clear,none_shown,,,,iced coffee drink with straw on scale
sonnet_b2,v1.0,calib_v1,0120,sheet_030.jpg,4976,1775703565165.jpg,8ed2e251a480239f,scale_with_item,True,0.460,True,clear,none_shown,,,,cabbage on scale
sonnet_b2,v1.0,calib_v1,0121,sheet_031.jpg,683,1777694696097.jpg,67becbf1a9a9a2cf,scale_with_item,True,,,not_visible,none_shown,,,,"meat wrapped in plastic on scale; display shows dim/blank segments, no clear reading"
sonnet_b2,v1.0,calib_v1,0122,sheet_031.jpg,5184,1775866549083.jpg,d17482a0c551c303,scale_with_item,True,0.080,True,clear,none_shown,,,,small item on scale next to SM shopping bag
sonnet_b2,v1.0,calib_v1,0123,sheet_031.jpg,8027,1775885893833.jpg,a37ccebbc85b90b5,item_no_scale,,,,not_visible,none_shown,Net Wt. 1 KG,1.0,kg,Champion Hotdog Mini package among groceries
sonnet_b2,v1.0,calib_v1,0124,sheet_031.jpg,6345,1774401432433.jpg,6914f55c9638fde4,item_no_scale,,,,not_visible,none_shown,45mL,45.0,mL,Selecta Chocky ice cream bar held
sonnet_b2,v1.0,calib_v1,0125,sheet_032.jpg,10167,1774403002013.jpg,93e2e9625a491c9b,item_no_scale,,,,not_visible,none_shown,,,,Tanduay Rhum Dark bottle held; volume text not clearly legible in this photo due to hand position/distance
sonnet_b2,v1.0,calib_v1,0126,sheet_032.jpg,5077,1773710954464.jpg,7e931c8deb30e4f8,scale_with_item,True,0.200,True,clear,none_shown,,,,bundle of leafy greens on scale
sonnet_b2,v1.0,calib_v1,0127,sheet_032.jpg,9571,1773881530966.jpg,a0922aa81f0ad18b,scale_with_item,True,0.150,True,clear,none_shown,,,,sweet potato (kamote) on scale
sonnet_b2,v1.0,calib_v1,0128,sheet_032.jpg,7667,1774485582179.jpg,19decaa1734391a5,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,Tanduay Rhum Dark bottle held
sonnet_b2,v1.0,calib_v1,0129,sheet_033.jpg,7851,1773890829632.jpg,a9611eda3d748e2f,scale_with_item,True,,,not_visible,none_shown,,,,"fish wrapped in plastic bag on scale; display shows dim segments resembling 0.000, likely blank/off"
sonnet_b2,v1.0,calib_v1,0130,sheet_033.jpg,4233,1779166704428.jpg,8459986a09c2ba13,item_no_scale,,,,not_visible,none_shown,500,500.0,,"crate of glass bottles viewed from top; embossed '500' digits on bottle shoulders, no unit letter visible"
sonnet_b2,v1.0,calib_v1,0131,sheet_033.jpg,9668,1773897368621.jpg,8e7b0d8d8b488d99,scale_with_item,True,0.675,True,probable,none_shown,,,,"green packaged bag (rice/noodles) on scale, partially obstructing view"
sonnet_b2,v1.0,calib_v1,0132,sheet_033.jpg,5181,1775866955885.jpg,538c5583615a7641,scale_with_item,True,0.060,True,clear,none_shown,,,,chicken leg/thigh piece on scale
sonnet_b2,v1.0,calib_v1,0133,sheet_034.jpg,6192,1773801717143.jpg,cc2391f727a0e5a0,scale_with_item,True,0.355,True,clear,none_shown,,,,Oreo package on scale; net weight text not visible on package in this crop
sonnet_b2,v1.0,calib_v1,0134,sheet_034.jpg,2932,1776652488011.jpg,5b77d7477c265d7a,item_no_scale,,,,not_visible,none_shown,45mL,45.0,mL,"Selecta Rainbow Pop ice stick held, SRP P10 shown"
sonnet_b2,v1.0,calib_v1,0135,sheet_034.jpg,2449,1776995378158.jpg,ea90c80c05b76ee7,scale_with_item,True,0.210,True,clear,none_shown,,,,sweet potato on scale amid eggs and tomatoes
sonnet_b2,v1.0,calib_v1,0136,sheet_034.jpg,3593,1778894594967.jpg,4840ebed716dcd71,item_no_scale,,,,not_visible,none_shown,Net Wt. 640 g,640.0,g,Angelina Super Loaf / Junior White bread bags jumbled together; another bag (Wheat Bread) in frame shows Wt. 360 g
sonnet_b2,v1.0,calib_v1,0137,sheet_035.jpg,110,1778117239723.jpg,a67f9af7f642c2da,scale_with_item,True,0.205,True,clear,none_shown,,,,carrot on scale
